date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,recorddate
20140605T000000,12.8373444224,4,2.75,7.79152281915,8.66094715506,2.0,0,0,3.0,7.79152281915,0.0,2005,,25025 234th Pl SE,Maple Valley,WA 98038,USA,
20140605T000000,13.3129903486,4,2.0,7.22256601882,8.2940496401,2.0,0,0,3.0,7.22256601882,0.0,1951,1994.0,2825 W Jameson St,Seattle,WA 98199,USA,
20140605T000000,13.6944722296,4,2.0,7.88608140178,8.26873183212,1.5,0,0,4.0,7.29979736676,7.07326971746,1923,,1926 E Lynn St,Seattle,WA 98112,USA,
20140605T000000,13.1806303987,3,2.5,7.4442486495,7.41697962138,2.0,0,0,5.0,7.17011954345,6.0161571597,2003,,2826 21st Ave W,Seattle,WA 98199,USA,
20140605T000000,13.2356920627,4,2.5,7.72312009227,8.21959545418,2.0,0,0,3.0,7.72312009227,0.0,2003,,13135 NE 139th St,Kirkland,WA 98034,USA,
20140605T000000,12.7454857261,4,2.5,7.63530388626,8.41183267576,2.0,0,0,3.0,7.63530388626,0.0,2004,,28129 237th Ave SE,Maple Valley,WA 98038,USA,
20140605T000000,14.1626400891,4,5.25,8.44891435066,10.6908079031,2.0,0,0,3.0,8.44891435066,0.0,1989,,6324 160th Pl SE,Bellevue,WA 98006,USA,
20140605T000000,12.506177238,3,1.0,7.31322038709,9.51044496443,1.0,0,0,4.0,7.31322038709,0.0,1968,,20147 SE 152nd St,Renton,WA 98059,USA,
20140605T000000,12.9278194306,4,2.5,7.88532923927,8.28399930425,2.0,0,0,3.0,7.88532923927,0.0,2014,,2723 55th St SE,Auburn,WA 98092,USA,
20140605T000000,13.2176735572,4,2.5,7.90100705199,8.54675199366,2.0,0,0,3.0,7.90100705199,0.0,2007,,5314 NE 17th Pl,Renton,WA 98059,USA,
20140605T000000,13.0497926846,3,2.25,7.33302301439,7.1268908089,2.0,0,0,3.0,6.95654544315,6.1737861039,2014,,2716 E Yesler Way,Seattle,WA 98122,USA,
20140605T000000,13.2776562618,3,2.5,7.29979736676,7.30317005124,2.0,0,0,3.0,7.15461535691,5.29831736655,2007,,2027 Eastlake Ave E,Seattle,WA 98102,USA,
20140605T000000,12.5245263766,3,3.0,7.23705902612,6.98471632012,2.0,0,0,3.0,7.03878354139,5.52146091786,2006,,4022 S Bozeman St,Seattle,WA 98118,USA,
20140605T000000,12.6900408151,3,2.5,7.41457288135,8.29154650988,2.0,0,0,3.0,7.41457288135,0.0,2009,,8132 Wolcott Ave S,Seattle,WA 98118,USA,
20140605T000000,13.458835614,3,2.5,7.62559507213,8.33926198292,2.0,0,0,3.0,7.62559507213,0.0,2011,,8708 12th Ave NW,Seattle,WA 98117,USA,
20140606T000000,12.8615179589,4,1.0,7.34601020991,8.95415696658,1.5,0,0,3.0,7.34601020991,0.0,1954,,9014 34th Ave SW,Seattle,WA 98126,USA,
20140606T000000,12.506177238,4,2.25,7.54960916515,9.05951748224,1.0,0,0,4.0,7.54960916515,0.0,1975,,32624 39th Pl SW,Federal Way,WA 98023,USA,
20140606T000000,13.5076257782,4,2.5,7.94449216393,8.72907355045,2.0,0,0,3.0,7.62559507213,6.64639051485,2013,,3958 S Lucile St,Seattle,WA 98118,USA,
20140606T000000,12.8719770897,2,1.5,7.30653139894,8.3138522674,1.0,0,0,3.0,6.83518458615,6.32793678373,1956,,3738 SW Ida St,Seattle,WA 98126,USA,
20140606T000000,12.6603279178,3,1.5,7.46737106692,9.43348392329,1.0,0,0,3.0,7.04751722136,6.39692965522,1954,,32901 SE 43rd St,Fall City,WA 98024,USA,
20140606T000000,13.2085410736,4,2.5,7.62070508684,8.70516541972,2.0,0,0,3.0,7.62070508684,0.0,1990,,9106 5th Ave NE,Seattle,WA 98115,USA,
20140606T000000,13.2176735572,3,1.5,7.54960916515,8.51719319142,1.5,0,0,3.0,7.40245152082,5.56068163102,1926,,6810 31st Ave NE,Seattle,WA 98115,USA,
20140606T000000,12.9360337992,3,1.75,7.55485852104,9.44113458222,1.0,0,0,3.0,7.20042489294,6.34563636083,1977,,15505 180 Ave NE,Woodinville,WA 98072,USA,
20140606T000000,12.8674711278,3,1.0,7.35244110024,9.57031984992,1.0,0,0,4.0,7.35244110024,0.0,1953,,18975 Marine View Dr SW,Normandy Park,WA 98166,USA,
20140606T000000,13.071070083,2,1.0,6.79122146273,8.43163530305,1.0,0,0,3.0,6.79122146273,0.0,1923,,332 NW 84th St,Seattle,WA 98117,USA,
20140606T000000,12.9761808672,3,1.75,7.29301767977,8.74033674273,1.0,0,3,4.0,6.97541392746,5.99146454711,1939,,3715 NE 153rd St,Lake Forest Park,WA 98155,USA,
20140606T000000,12.9042073676,3,2.5,7.90100705199,9.2097401919,1.0,0,3,4.0,7.20785987143,7.20785987143,1959,,22728 10th Ave S,Des Moines,WA 98198,USA,
20140606T000000,13.8499110185,4,3.25,8.14612951003,9.32723412345,2.0,0,3,4.0,7.79564653633,6.92755790628,1960,2001.0,Indian Trail,Burien,WA 98166,USA,
20140606T000000,12.5937131687,3,2.0,7.58578882173,9.16951837746,1.0,0,0,4.0,7.17011954345,6.50727771239,1967,,2604 S 357th St,Federal Way,WA 98003,USA,
20140606T000000,13.5197963138,3,2.5,7.88983375139,9.40812508882,2.0,0,0,3.0,7.88983375139,0.0,1986,,6935 142nd Ct NE,Redmond,WA 98052,USA,
20140606T000000,13.4800378217,3,2.5,7.84384863815,9.50732900375,2.0,0,0,3.0,7.84384863815,0.0,1990,,4967 165th Pl SE,Bellevue,WA 98006,USA,
20140606T000000,13.1223633774,4,1.0,7.45007956981,8.29679586577,1.5,0,0,4.0,7.45007956981,0.0,1904,,3004 NW 59th St,Seattle,WA 98107,USA,
20140606T000000,14.0778748224,4,4.0,8.35936910622,8.699848026,2.0,0,3,3.0,8.06463647577,6.99393297522,2004,,1645 30th Ave NE,Issaquah,WA 98029,USA,
20140606T000000,13.9552725003,3,1.5,7.68248244653,9.71715797434,1.0,1,2,3.0,7.02997291171,6.94697599214,1979,,2244 West Lake Sammamish Pkwy NE,Redmond,WA 98052,USA,
20140606T000000,13.3847276419,4,2.5,7.95155933116,9.14355933829,2.0,0,0,3.0,7.95155933116,0.0,1990,,1920 224th Pl NE,Sammamish,WA 98074,USA,
20140606T000000,14.2855141872,4,3.5,8.36170828858,9.16774597434,2.0,0,0,3.0,8.36170828858,0.0,2005,,1415 108th Ave SE,Bellevue,WA 98004,USA,
20140606T000000,12.9831013101,4,2.75,8.09254526389,10.8394632577,2.0,0,0,4.0,7.90838715929,6.30991827823,1983,,19011 SE 283rd St,Kent,WA 98042,USA,
20140606T000000,13.1421660047,3,1.75,7.29979736676,8.85936344915,1.0,0,0,3.0,7.29979736676,0.0,1974,,7517 128th Pl NE,Kirkland,WA 98033,USA,
20140606T000000,13.1711535416,5,2.75,7.79975331829,8.98719682066,1.0,0,0,4.0,7.1228666586,7.09007683578,1972,,12806 NE 141st Ct,Kirkland,WA 98034,USA,
20140606T000000,13.732128949,4,2.75,7.96554557313,8.65695513379,1.5,0,0,5.0,7.4442486495,7.06475902779,1928,,1718 44th Ave SW,Seattle,WA 98116,USA,
20140606T000000,12.2060726455,2,1.0,7.45587668749,9.17055950196,1.0,0,0,3.0,7.22983877815,5.85793315448,1962,,34033 39th Ave S,Auburn,WA 98001,USA,
20140606T000000,12.9831013101,2,1.0,7.13886699995,8.3138522674,1.5,0,0,5.0,7.13886699995,0.0,1926,,802 NE 80th St,Seattle,WA 98115,USA,
20140606T000000,13.0280526979,4,2.25,7.46164039221,9.04180337015,1.0,0,0,4.0,7.06475902779,6.34563636083,1958,,16204 SE 2nd St,Bellevue,WA 98008,USA,
20140606T000000,13.6047277963,4,2.0,7.70975686445,9.20029003612,1.5,0,0,5.0,7.70975686445,0.0,1959,,12519 SE 15th St,Bellevue,WA 98005,USA,
20140606T000000,13.0058295611,4,2.0,7.29301767977,9.03539156951,1.0,0,0,4.0,7.29301767977,0.0,1965,,16720 NE 23rd Pl,Bellevue,WA 98008,USA,
20140606T000000,14.1303212978,2,2.25,7.80791662893,9.73743296821,1.5,0,4,4.0,7.5652752819,6.27287700655,1936,,6827 36th Ave NW,Seattle,WA 98117,USA,
20140606T000000,13.0280526979,4,1.75,7.62559507213,11.4566196288,1.0,0,0,4.0,7.1308988303,6.68461172767,1959,,17019 193rd Ave SE,Renton,WA 98058,USA,
20140606T000000,13.062613373,3,2.5,7.61579107204,7.93915881796,2.0,0,0,3.0,7.45007956981,5.73657229748,2001,,23 Sunset Ct NW,Issaquah,WA 98027,USA,
20140606T000000,12.443119102,2,1.0,6.69703424767,8.4763711969,1.0,0,0,3.0,6.69703424767,0.0,1948,,8850 34th Ave SW,Seattle,WA 98126,USA,
20140606T000000,12.1281111041,3,1.0,7.5175208506,8.99961934066,1.0,0,0,4.0,6.82437367004,6.82437367004,1953,,16433 12th Ave SW,Burien,WA 98166,USA,
20140606T000000,13.1983980637,3,2.5,8.03268487597,9.43156207773,2.0,0,0,3.0,8.03268487597,0.0,1990,,25221 235th Way SE,Maple Valley,WA 98038,USA,
20140606T000000,13.1909561689,3,1.5,7.45587668749,10.6028652828,2.0,0,0,4.0,7.45587668749,0.0,1983,,16718-16726 171st Pl NE,Woodinville,WA 98072,USA,
20140606T000000,13.6351870038,2,2.0,7.73193072195,8.82688134413,1.0,0,0,3.0,7.73193072195,0.0,2002,,12439 235th Pl NE,Redmond,WA 98053,USA,
20140606T000000,13.287029999,4,2.5,7.87473912517,8.75242340387,2.0,0,0,3.0,7.87473912517,0.0,2008,,34917 SE Moffat St,Snoqualmie,WA 98065,USA,
20140606T000000,13.4298480772,3,2.25,7.72753511048,10.0816337379,1.0,0,0,3.0,7.50659178007,6.10924758276,1975,,1023 NW 166th St,Shoreline,WA 98177,USA,
20140606T000000,12.7938593104,3,1.75,6.92755790628,8.85651849702,1.5,0,0,4.0,6.92755790628,0.0,1953,,1231 NE 148th St,Shoreline,WA 98155,USA,
20140606T000000,13.2963166845,4,2.5,7.59588991772,7.68478394352,2.0,0,0,3.0,7.4265490724,5.73657229748,2005,,1102 NW 56th St,Seattle,WA 98107,USA,
20140606T000000,12.6115377536,4,2.5,7.8935720735,9.64911129879,2.0,0,0,3.0,7.8935720735,0.0,1999,,4620 SW 333rd Ct,Federal Way,WA 98023,USA,
20140606T000000,13.399995114,3,1.75,7.59085212369,8.10167774745,1.5,0,0,4.0,7.03878354139,6.73340189184,1926,,6040 27th Ave NE,Seattle,WA 98115,USA,
20140606T000000,13.2533916398,3,2.5,7.78322401634,8.85008760669,2.0,0,0,3.0,7.78322401634,0.0,1993,,12032-12038 SE 76th St,Newcastle,WA 98056,USA,
20140606T000000,12.5602444593,2,1.0,6.65929391968,8.51719319142,1.0,0,0,4.0,6.65929391968,0.0,1943,,10222 18th Ave SW,Seattle,WA 98146,USA,
20140606T000000,12.9831013101,3,2.0,6.88755257166,8.51719319142,1.0,0,0,3.0,6.88755257166,0.0,1940,,830 Davis Pl S,Seattle,WA 98144,USA,
20140606T000000,11.9829290942,3,1.0,7.09837563859,11.5447825949,1.0,0,0,2.0,7.09837563859,0.0,1918,1960.0,20505 Vashon Ave,Vashon,WA 98070,USA,
20140606T000000,13.5985975564,5,2.5,8.43381158248,9.89500164889,1.0,0,3,3.0,7.74066440192,7.74066440192,1956,2013.0,18015 15th Ave NW,Shoreline,WA 98177,USA,
20140606T000000,13.0170028617,3,2.5,7.29979736676,7.5812098262,2.0,0,0,3.0,7.29979736676,0.0,2005,,2336 NE Park Dr,Issaquah,WA 98029,USA,
20140606T000000,13.1421660047,4,1.5,7.18538701558,9.5645121857,1.0,0,0,4.0,7.18538701558,0.0,1954,,11240 106th Ave NE,Kirkland,WA 98033,USA,
20140606T000000,13.9288392433,5,2.75,8.38935981991,9.82552601107,1.0,0,3,5.0,7.7186854952,7.67322312112,1963,,15530-15998 61st Ave NE,Kenmore,WA 98028,USA,
20140606T000000,14.0623706359,4,3.5,8.00969535774,8.18868912444,2.0,0,0,3.0,7.77064523413,6.46146817635,1999,,1622 38th Ave E,Seattle,WA 98112,USA,
20140606T000000,13.1974708499,3,2.0,7.72312009227,9.16617947619,1.0,0,0,3.0,7.48436864329,6.1737861039,1985,,21132 NE 42nd St,Sammamish,WA 98074,USA,
20140606T000000,13.0497926846,4,2.25,7.63530388626,8.92265829952,2.0,0,0,4.0,7.63530388626,0.0,1977,,14025 93rd Ave NE,Kirkland,WA 98034,USA,
20140606T000000,12.9170425535,4,2.0,7.53902705582,9.59240037164,2.0,0,0,3.0,7.53902705582,0.0,1978,,31229 NE 111th St,Carnation,WA 98014,USA,
20140606T000000,12.6760762748,3,1.75,7.22256601882,9.20029003612,1.0,0,0,4.0,7.22256601882,0.0,1983,,99 17th Ave,Milton,WA 98354,USA,
20140606T000000,13.5130531999,4,3.0,7.90838715929,8.24275634571,2.0,0,0,5.0,7.49554194388,6.82437367004,1919,,6326 20th Ave NE,Seattle,WA 98115,USA,
20140606T000000,13.0214374588,2,1.75,7.46164039221,8.59415423255,1.0,0,0,4.0,6.89770494313,6.62007320653,1946,,9411 44th Pl NE,Seattle,WA 98115,USA,
20140606T000000,13.3046849342,4,2.5,7.84776253747,8.62927109482,2.0,0,0,3.0,7.84776253747,0.0,2001,,22801-22899 NE 100th Pl,Redmond,WA 98053,USA,
20140606T000000,12.5389670608,5,2.5,7.8972964726,8.62281367328,2.0,0,0,3.0,7.8972964726,0.0,2012,,6421 S 124th St,Seattle,WA 98178,USA,
20140606T000000,13.7045789973,4,3.0,8.08332860879,8.62371303479,2.0,0,0,3.0,8.08332860879,0.0,2013,,1852 271st Ave SE,Sammamish,WA 98075,USA,
20140606T000000,13.2793671262,4,2.5,7.79564653633,8.46526811855,2.0,0,0,3.0,7.79564653633,0.0,2008,,360 SE Bush St,Issaquah,WA 98027,USA,
20140606T000000,12.9116423461,2,2.0,7.24779258177,6.97821374263,2.0,0,0,3.0,7.03878354139,5.57972982599,2007,,1111 29th Ave,Seattle,WA 98122,USA,
20140606T000000,13.637840964,5,2.75,8.0163178985,8.94624460933,2.0,0,0,3.0,8.0163178985,0.0,2014,,1855-1899 212th Ave SE,Sammamish,WA 98075,USA,
20140606T000000,13.7850410411,4,2.5,8.33086361322,9.0402635416,2.0,0,0,3.0,8.33086361322,0.0,2014,,3324 225th Ave SE,Sammamish,WA 98075,USA,
20140606T000000,13.6876203667,4,2.75,8.00969535774,8.88391747121,2.0,0,0,3.0,8.00969535774,0.0,2014,,10611 Slater Ave NE,Kirkland,WA 98033,USA,
20140607T000000,13.1021606701,3,3.0,7.45587668749,7.98616486033,3.0,0,0,3.0,7.45587668749,0.0,1985,,2639 NW 86th St,Seattle,WA 98117,USA,
20140607T000000,13.3228522382,6,2.5,8.2480057016,10.8813060277,1.0,0,0,4.0,7.62070508684,7.48436864329,1974,,820 Idylwood Dr SW,Issaquah,WA 98027,USA,
20140607T000000,13.2507565922,4,2.5,7.80791662893,8.34283980427,2.0,0,0,3.0,7.80791662893,0.0,1998,,547 240th Ave SE,Sammamish,WA 98074,USA,
20140607T000000,13.0433201701,4,2.5,8.02943284058,8.76904081086,2.0,0,0,3.0,8.02943284058,0.0,2006,,3474 Wells Ave S,Renton,WA 98055,USA,
20140608T000000,13.1993244185,4,2.5,7.48436864329,8.33543147788,2.0,0,0,3.0,7.48436864329,0.0,1994,,25025 SE 42nd St,Issaquah,WA 98029,USA,
20140608T000000,12.46843691,4,2.5,7.50163445788,8.38503228781,2.0,0,0,3.0,7.50163445788,0.0,2007,,16603 113th Ave SE,Renton,WA 98055,USA,
20140608T000000,13.1421660047,4,2.25,7.80384330354,11.0395561782,2.0,0,0,3.0,7.80384330354,0.0,1976,,18121 197th Pl NE,Woodinville,WA 98077,USA,
20140608T000000,13.2489960283,3,2.5,7.74066440192,8.90896497239,2.0,0,0,3.0,7.74066440192,0.0,2001,,7075-7131 Thompson Ave SE,Snoqualmie,WA 98065,USA,
20140608T000000,13.0058295611,2,1.0,7.27239839257,8.07868822923,1.0,0,0,3.0,6.86693328446,6.1737861039,1915,,1608 N 50th St,Seattle,WA 98103,USA,
20140608T000000,13.4367068548,4,2.25,7.77064523413,9.14420056947,2.0,0,0,4.0,7.77064523413,0.0,1979,,16314 NE 46th St,Redmond,WA 98052,USA,
20140608T000000,14.808762331,4,3.25,8.39389497507,8.96826881078,2.0,1,4,3.0,8.05515773182,7.14677217945,2001,,17834 SE 40th Pl,Bellevue,WA 98008,USA,
20140608T000000,13.0280526979,3,1.0,7.17011954345,8.17470288247,1.5,0,0,3.0,7.17011954345,0.0,1927,,5606 8th Ave NE,Seattle,WA 98105,USA,
20140608T000000,13.1993244185,5,3.0,7.96206730875,8.38228942895,2.0,0,0,3.0,7.64491934496,6.65929391968,2007,,11175 NE 162nd St,Bothell,WA 98011,USA,
20140608T000000,13.1806322855,3,2.75,8.1315307106,8.881836305,2.0,0,2,3.0,7.81197342962,6.83518458615,2009,,353 Bronson Way NE,Renton,WA 98056,USA,
20140609T000000,12.9239124387,3,1.0,7.25134498337,8.52912176228,1.0,0,0,4.0,6.81344459951,6.21460809842,1956,,10711 Ashworth Ave N,Seattle,WA 98133,USA,
20140609T000000,13.0170028617,3,1.75,7.40245152082,9.51044496443,1.0,0,0,3.0,7.01211529431,6.27287700655,1940,,12016 23rd Ave NE,Seattle,WA 98125,USA,
20140609T000000,13.3210502883,4,2.5,8.06777619578,8.90910013493,2.0,0,0,3.0,8.06777619578,0.0,2006,,27465 254th Way SE,Maple Valley,WA 98038,USA,
20140609T000000,13.3816459753,4,2.5,7.77485576667,9.50561852105,2.0,0,0,3.0,7.77485576667,0.0,1992,,3008 233rd Ave SE,Issaquah,WA 98075,USA,
20140609T000000,13.2176735572,3,2.5,7.72312009227,8.3344715546,2.0,0,0,3.0,7.72312009227,0.0,2005,,24811 SE 19th St,Sammamish,WA 98075,USA,
20140609T000000,12.7570800589,3,1.75,7.1228666586,8.99342737041,1.0,0,0,4.0,7.1228666586,0.0,1978,,22207 Daeila Dr,Sammamish,WA 98074,USA,
20140609T000000,14.3071533623,5,3.5,8.34759040703,10.1955599733,1.0,0,0,3.0,7.65444322647,7.65444322647,1958,2006.0,400 Detwiller Ln,Bellevue,WA 98004,USA,
20140609T000000,14.1074336247,4,2.5,8.35467426192,9.87235801734,2.0,0,2,4.0,8.08948247436,6.89770494313,1972,,9426 SE 52nd St,Mercer Island,WA 98040,USA,
20140609T000000,12.571930299,3,1.5,7.52833176671,8.98256109226,1.0,0,0,3.0,7.09007683578,6.49223983502,1963,,5162 S 170th St,Tukwila,WA 98188,USA,
20140609T000000,13.9552725003,3,2.5,7.95507427326,9.25665127484,1.0,0,0,4.0,7.45587668749,7.02108396429,1954,,9824 NE 13th St,Bellevue,WA 98004,USA,
20140609T000000,13.1711535416,3,3.0,7.81197342962,10.5035595538,2.0,0,0,4.0,7.81197342962,0.0,1980,,25616 SE 152nd St,Issaquah,WA 98027,USA,
20140609T000000,12.4302156972,3,2.25,7.70074779451,8.98719682066,2.0,0,0,4.0,7.70074779451,0.0,1969,,3652 SW 328th St,Federal Way,WA 98023,USA,
20140609T000000,12.7396377563,4,1.75,7.56008046502,8.94441979131,1.0,0,0,4.0,7.31322038709,6.04025471128,1975,,16016 SE 173rd St,Renton,WA 98058,USA,
20140609T000000,13.458835614,4,3.0,8.05515773182,8.95905451472,2.0,0,0,3.0,8.05515773182,0.0,2000,,24012 SE 13th Pl,Sammamish,WA 98075,USA,
20140609T000000,12.8739020181,4,1.75,7.90100705199,8.97144846369,1.5,0,0,4.0,7.90100705199,0.0,1968,,16518-16526 147th Ave SE,Renton,WA 98058,USA,
20140609T000000,13.1992318217,3,2.25,7.69165682281,8.87472776577,1.0,0,1,4.0,7.1228666586,6.85646198459,1963,,3600-3698 Wells Ave N,Renton,WA 98056,USA,
20140609T000000,13.2213033253,2,2.5,7.22983877815,6.85751406255,3.0,0,0,3.0,7.22983877815,0.0,2006,,5010 Greenwood Ave N,Seattle,WA 98103,USA,
20140609T000000,12.4292161968,5,1.5,7.83201418051,8.65747673686,1.5,0,0,4.0,7.31986492981,6.91770560984,1928,,2134 Montgomery Ave,Enumclaw,WA 98022,USA,
20140609T000000,13.1263553987,3,1.75,7.17011954345,9.08250700047,1.0,0,0,4.0,7.17011954345,0.0,1963,,16805 NE 12th St,Bellevue,WA 98008,USA,
20140609T000000,13.0815413829,4,1.75,7.70526247487,8.77955745588,2.0,0,3,4.0,7.70526247487,0.0,1964,,16905 33rd Ave SW,Burien,WA 98166,USA,
20140609T000000,12.8439713519,2,1.0,6.59304453414,8.92638468127,1.0,0,0,3.0,6.59304453414,0.0,1946,,2048 NE 97th St,Seattle,WA 98115,USA,
20140609T000000,14.1156151504,4,3.25,8.10167774745,9.6745145429,2.0,0,0,5.0,8.10167774745,0.0,1985,,9213 SE 68th St,Mercer Island,WA 98040,USA,
20140609T000000,14.4573644441,4,3.25,8.32603268596,11.6308951499,2.0,0,0,3.0,8.32603268596,0.0,1978,,13117 NE 33rd St,Bellevue,WA 98005,USA,
20140609T000000,13.312983737,3,2.5,7.88983375139,10.7680638487,2.0,0,3,3.0,7.88983375139,0.0,1981,,16901-17007 NE 160th Pl,Woodinville,WA 98072,USA,
20140609T000000,12.6363929546,4,2.5,7.59085212369,8.68423189135,2.0,0,0,3.0,7.59085212369,0.0,2003,,11717 SE 234th Pl,Kent,WA 98031,USA,
20140609T000000,12.627082965,2,1.0,6.6066501862,8.69868106746,1.0,0,0,4.0,6.6066501862,0.0,1949,,13715 Wallingford Ave N,Seattle,WA 98133,USA,
20140609T000000,13.2498766977,3,1.75,7.62559507213,8.16621626859,1.0,0,0,4.0,6.97541392746,6.88755257166,1977,,5404-5410 Beach Dr SW,Seattle,WA 98136,USA,
20140609T000000,12.8609986133,3,1.75,7.11476944837,8.92265829952,1.0,0,0,3.0,7.11476944837,0.0,1987,,14407 88th Ave NE,Kirkland,WA 98034,USA,
20140609T000000,12.751299696,3,2.5,7.09837563859,7.2584121506,3.0,0,0,3.0,7.09837563859,0.0,2008,,717 N 95th St,Seattle,WA 98103,USA,
20140609T000000,12.9831013101,3,2.25,7.54433210805,8.881836305,1.0,0,0,4.0,7.11476944837,6.49223983502,1973,,1021 NE 120th St,Seattle,WA 98125,USA,
20140609T000000,13.2690577566,2,2.0,7.53369370985,8.744328764,1.0,0,0,3.0,7.53369370985,0.0,2003,,12524 231st Ave NE,Redmond,WA 98053,USA,
20140609T000000,12.371587084,3,1.75,7.19293422122,8.74846362994,1.0,0,0,3.0,7.19293422122,0.0,1998,,3802 I Pl NE,Auburn,WA 98002,USA,
20140609T000000,12.6283948707,3,2.0,7.37148929521,10.4909408285,1.0,0,0,4.0,7.37148929521,0.0,1974,,18429 W Lake Desire Dr SE,Renton,WA 98058,USA,
20140609T000000,12.8158382172,3,1.75,7.4442486495,9.28730141311,1.0,0,0,4.0,7.4442486495,0.0,1958,,15303 75th Ave NE,Kenmore,WA 98028,USA,
20140609T000000,12.4490188241,2,1.0,7.09007683578,9.10497985632,1.0,0,2,5.0,7.09007683578,0.0,1917,,22018 8th Pl S,Des Moines,WA 98198,USA,
20140609T000000,12.8992198261,2,1.0,7.03878354139,8.53699581871,1.0,0,0,3.0,7.03878354139,0.0,1942,,3922 SW Kenyon St,Seattle,WA 98136,USA,
20140609T000000,12.9945300059,3,1.75,7.71423114485,9.00614123666,1.0,0,0,3.0,7.02108396429,7.02108396429,1948,,13749 1st Ave NE,Seattle,WA 98125,USA,
20140609T000000,12.9408415008,2,1.0,6.82437367004,8.79482492801,1.0,0,0,3.0,6.82437367004,0.0,1919,2003.0,6321 51st Ave S,Seattle,WA 98118,USA,
20140609T000000,12.9831013101,2,1.0,6.68461172767,8.51719319142,1.0,0,0,3.0,6.68461172767,0.0,1906,,1111 NW 64th St,Seattle,WA 98107,USA,
20140609T000000,13.071070083,4,2.75,7.59085212369,9.34513346832,1.0,0,0,5.0,7.59085212369,0.0,1952,,19523 53rd Ave NE,Lake Forest Park,WA 98155,USA,
20140609T000000,13.2419226125,4,2.5,7.93737469616,9.4596193969,2.0,0,0,3.0,7.93737469616,0.0,2001,,15415 279th Pl NE,Duvall,WA 98019,USA,
20140609T000000,12.5602444593,3,2.25,7.4265490724,10.4667253445,2.0,0,0,3.0,7.4265490724,0.0,1987,,20615 SE 334th St,Auburn,WA 98092,USA,
20140609T000000,13.062613373,4,2.5,7.75362354656,9.20311432688,2.0,0,0,3.0,7.75362354656,0.0,1998,,275 SE 10th Cir,North Bend,WA 98045,USA,
20140609T000000,13.1223633774,4,1.75,7.71423114485,9.19887489387,1.5,0,0,4.0,7.71423114485,0.0,1965,,16725 NE 22nd St,Bellevue,WA 98008,USA,
20140609T000000,13.3692234553,3,2.5,7.66856110802,9.09661160665,2.0,0,0,3.0,7.66856110802,0.0,1991,,23359 NE 24th Pl,Sammamish,WA 98074,USA,
20140609T000000,13.0001957434,4,2.5,7.68248244653,9.5485254266,2.0,0,0,3.0,7.68248244653,0.0,1992,,27518 NE 147th Ln,Duvall,WA 98019,USA,
20140609T000000,12.2709236178,3,1.5,7.04751722136,9.06946781309,1.0,0,0,4.0,7.04751722136,0.0,1963,,11002 SE 180th St,Renton,WA 98055,USA,
20140609T000000,13.6303850738,4,2.5,7.61579107204,8.27001306227,1.5,0,0,4.0,7.3963352938,5.99146454711,1926,,3912 Ashworth Ave N,Seattle,WA 98103,USA,
20140609T000000,12.6915804613,3,2.0,7.20785987143,9.37627844952,1.0,0,0,3.0,7.20785987143,0.0,1986,,14329 275th Ave NE,Duvall,WA 98019,USA,
20140609T000000,12.9598444479,2,1.0,6.81344459951,8.441391478,1.0,0,0,4.0,6.81344459951,0.0,1905,,6311-6399 28th Ave NW,Seattle,WA 98107,USA,
20140609T000000,13.2176735572,4,2.5,7.90100705199,8.53699581871,1.0,0,0,4.0,7.27239839257,7.13886699995,1968,,3946 SW Portland St,Seattle,WA 98136,USA,
20140609T000000,13.3046015974,4,3.5,8.22416351264,9.61773694693,2.0,0,2,3.0,7.79975331829,7.16239749736,1991,,24702 132nd Ct SE,Kent,WA 98042,USA,
20140609T000000,14.018451402,4,2.5,7.91571319938,9.68078140555,2.0,0,0,3.0,7.91571319938,0.0,1984,,2557 Medina Cir,Medina,WA 98039,USA,
20140609T000000,13.5278284855,4,3.25,7.62559507213,8.51719319142,2.0,0,0,4.0,7.22256601882,6.52209279817,1987,,427 27th Ave E,Seattle,WA 98112,USA,
20140609T000000,12.577636202,4,3.0,7.77904864493,8.41183267576,2.0,0,0,3.0,7.77904864493,0.0,1974,,312 Wells Ave N,Renton,WA 98057,USA,
20140609T000000,12.506177238,4,2.75,7.59588991772,8.88903257187,1.0,0,0,3.0,7.14677217945,6.57925121201,1999,,2820 V Ct SE,Auburn,WA 98002,USA,
20140609T000000,12.345617173,4,1.75,7.17011954345,9.95227771671,1.0,0,0,4.0,7.17011954345,0.0,1969,,32838 38th Ave S,Federal Way,WA 98001,USA,
20140609T000000,12.3673365378,3,1.0,7.19293422122,9.09515396217,1.0,0,0,3.0,7.19293422122,0.0,1948,,4725 S 172nd St,SeaTac,WA 98188,USA,
20140609T000000,12.487485105,2,1.0,6.90775527898,10.3579015424,1.0,0,0,3.0,6.90775527898,0.0,1960,,32823 NE 195th St,Duvall,WA 98019,USA,
20140609T000000,12.8139342318,4,2.75,7.69165682281,9.61159663531,2.0,0,0,3.0,7.69165682281,0.0,1993,,4816 S 277th Pl,Auburn,WA 98001,USA,
20140609T000000,13.2176735572,3,1.75,7.22983877815,8.13211877296,1.5,0,0,3.0,7.22983877815,0.0,1900,2000.0,929 24th Ave,Seattle,WA 98122,USA,
